bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,pred
13,72,2880,1568,77,30,0,1,3,4.88
14,72,2880,1568,77,30,0,1,3,4.98
15,72,2880,1568,77,30,0,1,3,5.07
16,72,2880,1568,77,30,0,1,3,5.14
17,72,2880,1568,77,30,0,1,3,5.19
18,72,2880,1568,77,30,0,1,3,5.23
19,72,2880,1568,77,30,0,1,3,5.25
20,72,2880,1568,77,30,0,1,3,5.26
21,72,2880,1568,77,30,0,1,3,5.26
22,72,2880,1568,77,30,0,1,3,5.23
23,72,2880,1568,77,30,0,1,3,5.19
24,72,2880,1568,77,30,0,1,3,5.14
25,72,2880,1568,77,30,0,1,3,5.07
26,72,2880,1568,77,30,0,1,3,4.99
27,72,2880,1568,77,30,0,1,3,4.89
28,72,2880,1568,77,30,0,1,3,4.77
29,72,2880,1568,77,30,0,1,3,4.64
30,72,2880,1568,77,30,0,1,3,4.49
2,72,2880,1568,77,36,0,0,1,2.56
3,72,2880,1568,77,36,0,0,1,2.81
4,72,2880,1568,77,36,0,0,1,3.05
5,72,2880,1568,77,36,0,0,1,3.27
6,72,2880,1568,77,36,0,0,1,3.48
7,72,2880,1568,77,36,0,0,1,3.68
8,72,2880,1568,77,36,0,0,1,3.86
9,72,2880,1568,77,36,0,0,1,4.03
10,72,2880,1568,77,36,0,0,1,4.18
11,72,2880,1568,77,36,0,0,1,4.32
12,72,2880,1568,77,36,0,0,1,4.44
13,72,2880,1568,77,36,0,0,1,4.55
14,72,2880,1568,77,36,0,0,1,4.64
15,72,2880,1568,77,36,0,0,1,4.72
16,72,2880,1568,77,36,0,0,1,4.79
17,72,2880,1568,77,36,0,0,1,4.84
18,72,2880,1568,77,36,0,0,1,4.88
19,72,2880,1568,77,36,0,0,1,4.9
20,72,2880,1568,77,36,0,0,1,4.91
21,72,2880,1568,77,36,0,0,1,4.9
22,72,2880,1568,77,36,0,0,1,4.88
23,72,2880,1568,77,36,0,0,1,4.84
24,72,2880,1568,77,36,0,0,1,4.79
25,72,2880,1568,77,36,0,0,1,4.73
26,72,2880,1568,77,36,0,0,1,4.65
27,72,2880,1568,77,36,0,0,1,4.56
28,72,2880,1568,77,36,0,0,1,4.45
29,72,2880,1568,77,36,0,0,1,4.33
30,72,2880,1568,77,36,0,0,1,4.19
31,72,2880,1568,77,36,0,0,1,4.04
32,72,2880,1568,77,36,0,0,1,3.88
2,72,2880,1568,77,36,0,0,2,2.58
3,72,2880,1568,77,36,0,0,2,2.84
4,72,2880,1568,77,36,0,0,2,3.08
5,72,2880,1568,77,36,0,0,2,3.31
6,72,2880,1568,77,36,0,0,2,3.52
7,72,2880,1568,77,36,0,0,2,3.72
8,72,2880,1568,77,36,0,0,2,3.9
9,72,2880,1568,77,36,0,0,2,4.07
10,72,2880,1568,77,36,0,0,2,4.22
11,72,2880,1568,77,36,0,0,2,4.36
12,72,2880,1568,77,36,0,0,2,4.49
13,72,2880,1568,77,36,0,0,2,4.6
14,72,2880,1568,77,36,0,0,2,4.69
15,72,2880,1568,77,36,0,0,2,4.78
16,72,2880,1568,77,36,0,0,2,4.84
17,72,2880,1568,77,36,0,0,2,4.89
18,72,2880,1568,77,36,0,0,2,4.93
19,72,2880,1568,77,36,0,0,2,4.95
20,72,2880,1568,77,36,0,0,2,4.96
21,72,2880,1568,77,36,0,0,2,4.96
22,72,2880,1568,77,36,0,0,2,4.93
23,72,2880,1568,77,36,0,0,2,4.9
24,72,2880,1568,77,36,0,0,2,4.85
25,72,2880,1568,77,36,0,0,2,4.78
26,72,2880,1568,77,36,0,0,2,4.7
27,72,2880,1568,77,36,0,0,2,4.61
28,72,2880,1568,77,36,0,0,2,4.5
29,72,2880,1568,77,36,0,0,2,4.38
30,72,2880,1568,77,36,0,0,2,4.24
31,72,2880,1568,77,36,0,0,2,4.09
32,72,2880,1568,77,36,0,0,2,3.92
2,72,2880,1568,77,36,0,0,3,2.61
3,72,2880,1568,77,36,0,0,3,2.87
4,72,2880,1568,77,36,0,0,3,3.11
5,72,2880,1568,77,36,0,0,3,3.34
6,72,2880,1568,77,36,0,0,3,3.56
7,72,2880,1568,77,36,0,0,3,3.76
8,72,2880,1568,77,36,0,0,3,3.94
9,72,2880,1568,77,36,0,0,3,4.11
10,72,2880,1568,77,36,0,0,3,4.27
11,72,2880,1568,77,36,0,0,3,4.41
12,72,2880,1568,77,36,0,0,3,4.53
13,72,2880,1568,77,36,0,0,3,4.64
14,72,2880,1568,77,36,0,0,3,4.74
15,72,2880,1568,77,36,0,0,3,4.82
16,72,2880,1568,77,36,0,0,3,4.89
17,72,2880,1568,77,36,0,0,3,4.94
18,72,2880,1568,77,36,0,0,3,4.98
19,72,2880,1568,77,36,0,0,3,5.0
20,72,2880,1568,77,36,0,0,3,5.01
21,72,2880,1568,77,36,0,0,3,5.0
22,72,2880,1568,77,36,0,0,3,4.98
23,72,2880,1568,77,36,0,0,3,4.94
24,72,2880,1568,77,36,0,0,3,4.89
25,72,2880,1568,77,36,0,0,3,4.82
26,72,2880,1568,77,36,0,0,3,4.74
27,72,2880,1568,77,36,0,0,3,4.65
28,72,2880,1568,77,36,0,0,3,4.54
29,72,2880,1568,77,36,0,0,3,4.41
30,72,2880,1568,77,36,0,0,3,4.27
31,72,2880,1568,77,36,0,0,3,4.12
32,72,2880,1568,77,36,0,0,3,3.95
2,72,2880,1568,77,36,0,1,1,2.66
3,72,2880,1568,77,36,0,1,1,2.93
4,72,2880,1568,77,36,0,1,1,3.18
5,72,2880,1568,77,36,0,1,1,3.41
6,72,2880,1568,77,36,0,1,1,3.63
7,72,2880,1568,77,36,0,1,1,3.84
8,72,2880,1568,77,36,0,1,1,4.03
9,72,2880,1568,77,36,0,1,1,4.21
10,72,2880,1568,77,36,0,1,1,4.37
11,72,2880,1568,77,36,0,1,1,4.51
12,72,2880,1568,77,36,0,1,1,4.64
13,72,2880,1568,77,36,0,1,1,4.76
14,72,2880,1568,77,36,0,1,1,4.86
15,72,2880,1568,77,36,0,1,1,4.94
16,72,2880,1568,77,36,0,1,1,5.01
17,72,2880,1568,77,36,0,1,1,5.06
18,72,2880,1568,77,36,0,1,1,5.1
19,72,2880,1568,77,36,0,1,1,5.13
20,72,2880,1568,77,36,0,1,1,5.13
21,72,2880,1568,77,36,0,1,1,5.13
22,72,2880,1568,77,36,0,1,1,5.11
23,72,2880,1568,77,36,0,1,1,5.07
24,72,2880,1568,77,36,0,1,1,5.02
25,72,2880,1568,77,36,0,1,1,4.95
26,72,2880,1568,77,36,0,1,1,4.87
27,72,2880,1568,77,36,0,1,1,4.77
28,72,2880,1568,77,36,0,1,1,4.66
29,72,2880,1568,77,36,0,1,1,4.53
30,72,2880,1568,77,36,0,1,1,4.39
31,72,2880,1568,77,36,0,1,1,4.23
32,72,2880,1568,77,36,0,1,1,4.06
2,72,2880,1568,77,36,0,1,2,2.68
3,72,2880,1568,77,36,0,1,2,2.95
4,72,2880,1568,77,36,0,1,2,3.2
5,72,2880,1568,77,36,0,1,2,3.43
6,72,2880,1568,77,36,0,1,2,3.65
7,72,2880,1568,77,36,0,1,2,3.86
8,72,2880,1568,77,36,0,1,2,4.05
9,72,2880,1568,77,36,0,1,2,4.23
10,72,2880,1568,77,36,0,1,2,4.39
11,72,2880,1568,77,36,0,1,2,4.53
12,72,2880,1568,77,36,0,1,2,4.66
13,72,2880,1568,77,36,0,1,2,4.78
14,72,2880,1568,77,36,0,1,2,4.87
15,72,2880,1568,77,36,0,1,2,4.96
16,72,2880,1568,77,36,0,1,2,5.03
17,72,2880,1568,77,36,0,1,2,5.08
18,72,2880,1568,77,36,0,1,2,5.12
19,72,2880,1568,77,36,0,1,2,5.15
20,72,2880,1568,77,36,0,1,2,5.15
21,72,2880,1568,77,36,0,1,2,5.15
22,72,2880,1568,77,36,0,1,2,5.13
23,72,2880,1568,77,36,0,1,2,5.09
24,72,2880,1568,77,36,0,1,2,5.04
25,72,2880,1568,77,36,0,1,2,4.97
26,72,2880,1568,77,36,0,1,2,4.89
27,72,2880,1568,77,36,0,1,2,4.79
28,72,2880,1568,77,36,0,1,2,4.68
29,72,2880,1568,77,36,0,1,2,4.55
30,72,2880,1568,77,36,0,1,2,4.41
31,72,2880,1568,77,36,0,1,2,4.25
32,72,2880,1568,77,36,0,1,2,4.08
2,72,2880,1568,77,36,0,1,3,2.69
3,72,2880,1568,77,36,0,1,3,2.95
4,72,2880,1568,77,36,0,1,3,3.2
5,72,2880,1568,77,36,0,1,3,3.43
6,72,2880,1568,77,36,0,1,3,3.64
7,72,2880,1568,77,36,0,1,3,3.84
8,72,2880,1568,77,36,0,1,3,4.03
9,72,2880,1568,77,36,0,1,3,4.2
10,72,2880,1568,77,36,0,1,3,4.36
11,72,2880,1568,77,36,0,1,3,4.5
12,72,2880,1568,77,36,0,1,3,4.63
13,72,2880,1568,77,36,0,1,3,4.74
14,72,2880,1568,77,36,0,1,3,4.84
15,72,2880,1568,77,36,0,1,3,4.92
16,72,2880,1568,77,36,0,1,3,4.99
17,72,2880,1568,77,36,0,1,3,5.04
18,72,2880,1568,77,36,0,1,3,5.08
19,72,2880,1568,77,36,0,1,3,5.1
20,72,2880,1568,77,36,0,1,3,5.11
21,72,2880,1568,77,36,0,1,3,5.1
22,72,2880,1568,77,36,0,1,3,5.08
23,72,2880,1568,77,36,0,1,3,5.04
24,72,2880,1568,77,36,0,1,3,4.99
25,72,2880,1568,77,36,0,1,3,4.93
26,72,2880,1568,77,36,0,1,3,4.85
27,72,2880,1568,77,36,0,1,3,4.75
28,72,2880,1568,77,36,0,1,3,4.64
29,72,2880,1568,77,36,0,1,3,4.51
30,72,2880,1568,77,36,0,1,3,4.37
31,72,2880,1568,77,36,0,1,3,4.22
32,72,2880,1568,77,36,0,1,3,4.05
2,72,2880,1568,149,4,0,0,1,1.64
3,72,2880,1568,149,4,0,0,1,1.83
4,72,2880,1568,149,4,0,0,1,2.01
2,72,2880,1568,149,4,0,0,2,1.65
3,72,2880,1568,149,4,0,0,2,1.84
4,72,2880,1568,149,4,0,0,2,2.02
2,72,2880,1568,149,4,0,0,3,1.65
3,72,2880,1568,149,4,0,0,3,1.84
4,72,2880,1568,149,4,0,0,3,2.01
2,72,2880,1568,149,4,0,1,1,1.74
3,72,2880,1568,149,4,0,1,1,1.93
4,72,2880,1568,149,4,0,1,1,2.11
2,72,2880,1568,149,4,0,1,2,1.75
3,72,2880,1568,149,4,0,1,2,1.94
4,72,2880,1568,149,4,0,1,2,2.12
2,72,2880,1568,149,4,0,1,3,1.74
3,72,2880,1568,149,4,0,1,3,1.93
4,72,2880,1568,149,4,0,1,3,2.1
2,72,2880,1568,149,6,0,0,1,2.47
3,72,2880,1568,149,6,0,0,1,2.69
4,72,2880,1568,149,6,0,0,1,2.89
5,72,2880,1568,149,6,0,0,1,3.09
6,72,2880,1568,149,6,0,0,1,3.27
2,72,2880,1568,149,6,0,0,2,2.48
3,72,2880,1568,149,6,0,0,2,2.7
4,72,2880,1568,149,6,0,0,2,2.91
5,72,2880,1568,149,6,0,0,2,3.1
6,72,2880,1568,149,6,0,0,2,3.28
2,72,2880,1568,149,6,0,0,3,2.5
3,72,2880,1568,149,6,0,0,3,2.72
4,72,2880,1568,149,6,0,0,3,2.92
5,72,2880,1568,149,6,0,0,3,3.12
6,72,2880,1568,149,6,0,0,3,3.3
2,72,2880,1568,149,6,0,1,1,2.54
3,72,2880,1568,149,6,0,1,1,2.76
4,72,2880,1568,149,6,0,1,1,2.96
5,72,2880,1568,149,6,0,1,1,3.16
6,72,2880,1568,149,6,0,1,1,3.34
2,72,2880,1568,149,6,0,1,2,2.56
3,72,2880,1568,149,6,0,1,2,2.78
4,72,2880,1568,149,6,0,1,2,2.98
5,72,2880,1568,149,6,0,1,2,3.18
6,72,2880,1568,149,6,0,1,2,3.36
2,72,2880,1568,149,6,0,1,3,2.57
3,72,2880,1568,149,6,0,1,3,2.79
4,72,2880,1568,149,6,0,1,3,2.99
5,72,2880,1568,149,6,0,1,3,3.18
6,72,2880,1568,149,6,0,1,3,3.36
2,72,2880,1568,149,18,0,0,1,2.75
3,72,2880,1568,149,18,0,0,1,3.01
4,72,2880,1568,149,18,0,0,1,3.25
5,72,2880,1568,149,18,0,0,1,3.48
6,72,2880,1568,149,18,0,0,1,3.69
7,72,2880,1568,149,18,0,0,1,3.89
8,72,2880,1568,149,18,0,0,1,4.07
9,72,2880,1568,149,18,0,0,1,4.24
10,72,2880,1568,149,18,0,0,1,4.39
11,72,2880,1568,149,18,0,0,1,4.53
12,72,2880,1568,149,18,0,0,1,4.66
13,72,2880,1568,149,18,0,0,1,4.77
14,72,2880,1568,149,18,0,0,1,4.87
15,72,2880,1568,149,18,0,0,1,4.95
16,72,2880,1568,149,18,0,0,1,5.02
17,72,2880,1568,149,18,0,0,1,5.07
18,72,2880,1568,149,18,0,0,1,5.11
2,72,2880,1568,149,18,0,0,2,2.79
3,72,2880,1568,149,18,0,0,2,3.05
4,72,2880,1568,149,18,0,0,2,3.3
5,72,2880,1568,149,18,0,0,2,3.53
6,72,2880,1568,149,18,0,0,2,3.74
7,72,2880,1568,149,18,0,0,2,3.94
8,72,2880,1568,149,18,0,0,2,4.13
9,72,2880,1568,149,18,0,0,2,4.3
10,72,2880,1568,149,18,0,0,2,4.46
11,72,2880,1568,149,18,0,0,2,4.6
12,72,2880,1568,149,18,0,0,2,4.73
13,72,2880,1568,149,18,0,0,2,4.84
14,72,2880,1568,149,18,0,0,2,4.94
15,72,2880,1568,149,18,0,0,2,5.02
16,72,2880,1568,149,18,0,0,2,5.09
17,72,2880,1568,149,18,0,0,2,5.15
18,72,2880,1568,149,18,0,0,2,5.19
2,72,2880,1568,149,18,0,0,3,2.89
3,72,2880,1568,149,18,0,0,3,3.17
4,72,2880,1568,149,18,0,0,3,3.43
5,72,2880,1568,149,18,0,0,3,3.68
6,72,2880,1568,149,18,0,0,3,3.91
7,72,2880,1568,149,18,0,0,3,4.13
8,72,2880,1568,149,18,0,0,3,4.33
9,72,2880,1568,149,18,0,0,3,4.51
10,72,2880,1568,149,18,0,0,3,4.68
11,72,2880,1568,149,18,0,0,3,4.84
12,72,2880,1568,149,18,0,0,3,4.97
13,72,2880,1568,149,18,0,0,3,5.1
14,72,2880,1568,149,18,0,0,3,5.2
15,72,2880,1568,149,18,0,0,3,5.29
16,72,2880,1568,149,18,0,0,3,5.36
17,72,2880,1568,149,18,0,0,3,5.42
18,72,2880,1568,149,18,0,0,3,5.47
2,72,2880,1568,149,18,0,1,1,2.76
3,72,2880,1568,149,18,0,1,1,3.02
4,72,2880,1568,149,18,0,1,1,3.26
5,72,2880,1568,149,18,0,1,1,3.49
6,72,2880,1568,149,18,0,1,1,3.7
7,72,2880,1568,149,18,0,1,1,3.9
8,72,2880,1568,149,18,0,1,1,4.08
9,72,2880,1568,149,18,0,1,1,4.25
10,72,2880,1568,149,18,0,1,1,4.4
11,72,2880,1568,149,18,0,1,1,4.54
12,72,2880,1568,149,18,0,1,1,4.67
13,72,2880,1568,149,18,0,1,1,4.78
14,72,2880,1568,149,18,0,1,1,4.88
15,72,2880,1568,149,18,0,1,1,4.96
16,72,2880,1568,149,18,0,1,1,5.03
17,72,2880,1568,149,18,0,1,1,5.08
18,72,2880,1568,149,18,0,1,1,5.12
2,72,2880,1568,149,18,0,1,2,2.8
3,72,2880,1568,149,18,0,1,2,3.06
4,72,2880,1568,149,18,0,1,2,3.31
5,72,2880,1568,149,18,0,1,2,3.54
6,72,2880,1568,149,18,0,1,2,3.75
7,72,2880,1568,149,18,0,1,2,3.95
8,72,2880,1568,149,18,0,1,2,4.14
9,72,2880,1568,149,18,0,1,2,4.31
10,72,2880,1568,149,18,0,1,2,4.47
11,72,2880,1568,149,18,0,1,2,4.61
12,72,2880,1568,149,18,0,1,2,4.74
13,72,2880,1568,149,18,0,1,2,4.85
14,72,2880,1568,149,18,0,1,2,4.95
15,72,2880,1568,149,18,0,1,2,5.03
16,72,2880,1568,149,18,0,1,2,5.1
17,72,2880,1568,149,18,0,1,2,5.16
18,72,2880,1568,149,18,0,1,2,5.2
2,72,2880,1568,149,18,0,1,3,2.9
3,72,2880,1568,149,18,0,1,3,3.18
4,72,2880,1568,149,18,0,1,3,3.44
5,72,2880,1568,149,18,0,1,3,3.68
6,72,2880,1568,149,18,0,1,3,3.91
7,72,2880,1568,149,18,0,1,3,4.12
8,72,2880,1568,149,18,0,1,3,4.32
9,72,2880,1568,149,18,0,1,3,4.5
10,72,2880,1568,149,18,0,1,3,4.67
11,72,2880,1568,149,18,0,1,3,4.82
12,72,2880,1568,149,18,0,1,3,4.96
13,72,2880,1568,149,18,0,1,3,5.07
14,72,2880,1568,149,18,0,1,3,5.18
15,72,2880,1568,149,18,0,1,3,5.27
16,72,2880,1568,149,18,0,1,3,5.34
17,72,2880,1568,149,18,0,1,3,5.4
18,72,2880,1568,149,18,0,1,3,5.44
2,72,2880,1568,149,21,0,0,1,2.81
3,72,2880,1568,149,21,0,0,1,3.08
4,72,2880,1568,149,21,0,0,1,3.33
5,72,2880,1568,149,21,0,0,1,3.56
6,72,2880,1568,149,21,0,0,1,3.78
7,72,2880,1568,149,21,0,0,1,3.99
8,72,2880,1568,149,21,0,0,1,4.18
9,72,2880,1568,149,21,0,0,1,4.36
10,72,2880,1568,149,21,0,0,1,4.52
11,72,2880,1568,149,21,0,0,1,4.66
12,72,2880,1568,149,21,0,0,1,4.79
13,72,2880,1568,149,21,0,0,1,4.91
14,72,2880,1568,149,21,0,0,1,5.01
15,72,2880,1568,149,21,0,0,1,5.09
16,72,2880,1568,149,21,0,0,1,5.16
17,72,2880,1568,149,21,0,0,1,5.21
18,72,2880,1568,149,21,0,0,1,5.25
19,72,2880,1568,149,21,0,0,1,5.28
20,72,2880,1568,149,21,0,0,1,5.29
21,72,2880,1568,149,21,0,0,1,5.28
2,72,2880,1568,149,21,0,0,2,2.79
3,72,2880,1568,149,21,0,0,2,3.05
4,72,2880,1568,149,21,0,0,2,3.29
5,72,2880,1568,149,21,0,0,2,3.52
6,72,2880,1568,149,21,0,0,2,3.74
7,72,2880,1568,149,21,0,0,2,3.94
8,72,2880,1568,149,21,0,0,2,4.12
9,72,2880,1568,149,21,0,0,2,4.29
10,72,2880,1568,149,21,0,0,2,4.45
11,72,2880,1568,149,21,0,0,2,4.59
12,72,2880,1568,149,21,0,0,2,4.71
13,72,2880,1568,149,21,0,0,2,4.82
14,72,2880,1568,149,21,0,0,2,4.92
15,72,2880,1568,149,21,0,0,2,5.0
16,72,2880,1568,149,21,0,0,2,5.07
17,72,2880,1568,149,21,0,0,2,5.12
18,72,2880,1568,149,21,0,0,2,5.16
19,72,2880,1568,149,21,0,0,2,5.18
20,72,2880,1568,149,21,0,0,2,5.19
21,72,2880,1568,149,21,0,0,2,5.19
2,72,2880,1568,149,21,0,0,3,2.82
3,72,2880,1568,149,21,0,0,3,3.08
4,72,2880,1568,149,21,0,0,3,3.33
5,72,2880,1568,149,21,0,0,3,3.57
6,72,2880,1568,149,21,0,0,3,3.79
7,72,2880,1568,149,21,0,0,3,3.99
8,72,2880,1568,149,21,0,0,3,4.18
9,72,2880,1568,149,21,0,0,3,4.35
10,72,2880,1568,149,21,0,0,3,4.51
11,72,2880,1568,149,21,0,0,3,4.66
12,72,2880,1568,149,21,0,0,3,4.79
13,72,2880,1568,149,21,0,0,3,4.9
14,72,2880,1568,149,21,0,0,3,5.0
15,72,2880,1568,149,21,0,0,3,5.08
16,72,2880,1568,149,21,0,0,3,5.15
17,72,2880,1568,149,21,0,0,3,5.21
18,72,2880,1568,149,21,0,0,3,5.24
19,72,2880,1568,149,21,0,0,3,5.27
20,72,2880,1568,149,21,0,0,3,5.28
21,72,2880,1568,149,21,0,0,3,5.27
2,72,2880,1568,149,21,0,1,1,2.8
3,72,2880,1568,149,21,0,1,1,3.06
4,72,2880,1568,149,21,0,1,1,3.3
5,72,2880,1568,149,21,0,1,1,3.53
6,72,2880,1568,149,21,0,1,1,3.75
7,72,2880,1568,149,21,0,1,1,3.95
8,72,2880,1568,149,21,0,1,1,4.13
9,72,2880,1568,149,21,0,1,1,4.3
10,72,2880,1568,149,21,0,1,1,4.46
11,72,2880,1568,149,21,0,1,1,4.6
12,72,2880,1568,149,21,0,1,1,4.72
13,72,2880,1568,149,21,0,1,1,4.83
14,72,2880,1568,149,21,0,1,1,4.93
15,72,2880,1568,149,21,0,1,1,5.01
16,72,2880,1568,149,21,0,1,1,5.08
17,72,2880,1568,149,21,0,1,1,5.13
18,72,2880,1568,149,21,0,1,1,5.17
19,72,2880,1568,149,21,0,1,1,5.19
20,72,2880,1568,149,21,0,1,1,5.2
21,72,2880,1568,149,21,0,1,1,5.2
2,72,2880,1568,149,21,0,1,2,2.78
3,72,2880,1568,149,21,0,1,2,3.03
4,72,2880,1568,149,21,0,1,2,3.26
5,72,2880,1568,149,21,0,1,2,3.48
6,72,2880,1568,149,21,0,1,2,3.69
7,72,2880,1568,149,21,0,1,2,3.88
8,72,2880,1568,149,21,0,1,2,4.06
9,72,2880,1568,149,21,0,1,2,4.22
10,72,2880,1568,149,21,0,1,2,4.37
11,72,2880,1568,149,21,0,1,2,4.51
12,72,2880,1568,149,21,0,1,2,4.63
13,72,2880,1568,149,21,0,1,2,4.74
14,72,2880,1568,149,21,0,1,2,4.83
15,72,2880,1568,149,21,0,1,2,4.91
16,72,2880,1568,149,21,0,1,2,4.97
17,72,2880,1568,149,21,0,1,2,5.03
18,72,2880,1568,149,21,0,1,2,5.06
19,72,2880,1568,149,21,0,1,2,5.08
20,72,2880,1568,149,21,0,1,2,5.09
21,72,2880,1568,149,21,0,1,2,5.09
2,72,2880,1568,149,21,0,1,3,2.83
3,72,2880,1568,149,21,0,1,3,3.08
4,72,2880,1568,149,21,0,1,3,3.32
5,72,2880,1568,149,21,0,1,3,3.54
6,72,2880,1568,149,21,0,1,3,3.75
7,72,2880,1568,149,21,0,1,3,3.95
8,72,2880,1568,149,21,0,1,3,4.13
9,72,2880,1568,149,21,0,1,3,4.3
10,72,2880,1568,149,21,0,1,3,4.45
11,72,2880,1568,149,21,0,1,3,4.59
12,72,2880,1568,149,21,0,1,3,4.71
13,72,2880,1568,149,21,0,1,3,4.82
14,72,2880,1568,149,21,0,1,3,4.91
15,72,2880,1568,149,21,0,1,3,4.99
16,72,2880,1568,149,21,0,1,3,5.06
17,72,2880,1568,149,21,0,1,3,5.11
18,72,2880,1568,149,21,0,1,3,5.15
19,72,2880,1568,149,21,0,1,3,5.17
20,72,2880,1568,149,21,0,1,3,5.18
21,72,2880,1568,149,21,0,1,3,5.17
2,72,2880,1568,149,26,0,0,1,2.77
3,72,2880,1568,149,26,0,0,1,3.03
4,72,2880,1568,149,26,0,0,1,3.28
5,72,2880,1568,149,26,0,0,1,3.51
6,72,2880,1568,149,26,0,0,1,3.73
7,72,2880,1568,149,26,0,0,1,3.93
8,72,2880,1568,149,26,0,0,1,4.12
9,72,2880,1568,149,26,0,0,1,4.29
10,72,2880,1568,149,26,0,0,1,4.45
11,72,2880,1568,149,26,0,0,1,4.59
12,72,2880,1568,149,26,0,0,1,4.72
13,72,2880,1568,149,26,0,0,1,4.84
14,72,2880,1568,149,26,0,0,1,4.93
15,72,2880,1568,149,26,0,0,1,5.02
16,72,2880,1568,149,26,0,0,1,5.09
17,72,2880,1568,149,26,0,0,1,5.14
18,72,2880,1568,149,26,0,0,1,5.18
19,72,2880,1568,149,26,0,0,1,5.2
20,72,2880,1568,149,26,0,0,1,5.21
21,72,2880,1568,149,26,0,0,1,5.21
22,72,2880,1568,149,26,0,0,1,5.19
23,72,2880,1568,149,26,0,0,1,5.15
24,72,2880,1568,149,26,0,0,1,5.1
25,72,2880,1568,149,26,0,0,1,5.03
26,72,2880,1568,149,26,0,0,1,4.95
2,72,2880,1568,149,26,0,0,2,2.76
3,72,2880,1568,149,26,0,0,2,3.01
4,72,2880,1568,149,26,0,0,2,3.25
5,72,2880,1568,149,26,0,0,2,3.48
6,72,2880,1568,149,26,0,0,2,3.69
7,72,2880,1568,149,26,0,0,2,3.89
8,72,2880,1568,149,26,0,0,2,4.07
9,72,2880,1568,149,26,0,0,2,4.24
10,72,2880,1568,149,26,0,0,2,4.39
11,72,2880,1568,149,26,0,0,2,4.53
12,72,2880,1568,149,26,0,0,2,4.65
13,72,2880,1568,149,26,0,0,2,4.76
14,72,2880,1568,149,26,0,0,2,4.86
15,72,2880,1568,149,26,0,0,2,4.94
16,72,2880,1568,149,26,0,0,2,5.01
17,72,2880,1568,149,26,0,0,2,5.06
18,72,2880,1568,149,26,0,0,2,5.1
19,72,2880,1568,149,26,0,0,2,5.12
20,72,2880,1568,149,26,0,0,2,5.13
21,72,2880,1568,149,26,0,0,2,5.12
22,72,2880,1568,149,26,0,0,2,5.1
23,72,2880,1568,149,26,0,0,2,5.07
24,72,2880,1568,149,26,0,0,2,5.02
25,72,2880,1568,149,26,0,0,2,4.95
26,72,2880,1568,149,26,0,0,2,4.87
2,72,2880,1568,149,26,0,0,3,2.78
3,72,2880,1568,149,26,0,0,3,3.04
4,72,2880,1568,149,26,0,0,3,3.29
5,72,2880,1568,149,26,0,0,3,3.52
6,72,2880,1568,149,26,0,0,3,3.73
7,72,2880,1568,149,26,0,0,3,3.93
8,72,2880,1568,149,26,0,0,3,4.12
9,72,2880,1568,149,26,0,0,3,4.29
10,72,2880,1568,149,26,0,0,3,4.45
11,72,2880,1568,149,26,0,0,3,4.59
12,72,2880,1568,149,26,0,0,3,4.72
13,72,2880,1568,149,26,0,0,3,4.83
14,72,2880,1568,149,26,0,0,3,4.93
15,72,2880,1568,149,26,0,0,3,5.01
16,72,2880,1568,149,26,0,0,3,5.08
17,72,2880,1568,149,26,0,0,3,5.13
18,72,2880,1568,149,26,0,0,3,5.17
19,72,2880,1568,149,26,0,0,3,5.19
20,72,2880,1568,149,26,0,0,3,5.2
21,72,2880,1568,149,26,0,0,3,5.19
22,72,2880,1568,149,26,0,0,3,5.17
23,72,2880,1568,149,26,0,0,3,5.14
24,72,2880,1568,149,26,0,0,3,5.09
25,72,2880,1568,149,26,0,0,3,5.02
26,72,2880,1568,149,26,0,0,3,4.94
2,72,2880,1568,149,26,0,1,1,2.76
3,72,2880,1568,149,26,0,1,1,3.01
4,72,2880,1568,149,26,0,1,1,3.25
5,72,2880,1568,149,26,0,1,1,3.47
6,72,2880,1568,149,26,0,1,1,3.68
7,72,2880,1568,149,26,0,1,1,3.88
8,72,2880,1568,149,26,0,1,1,4.06
9,72,2880,1568,149,26,0,1,1,4.23
10,72,2880,1568,149,26,0,1,1,4.38
11,72,2880,1568,149,26,0,1,1,4.52
12,72,2880,1568,149,26,0,1,1,4.64
13,72,2880,1568,149,26,0,1,1,4.75
14,72,2880,1568,149,26,0,1,1,4.84
15,72,2880,1568,149,26,0,1,1,4.92
16,72,2880,1568,149,26,0,1,1,4.99
17,72,2880,1568,149,26,0,1,1,5.04
18,72,2880,1568,149,26,0,1,1,5.08
19,72,2880,1568,149,26,0,1,1,5.1
20,72,2880,1568,149,26,0,1,1,5.11
21,72,2880,1568,149,26,0,1,1,5.1
22,72,2880,1568,149,26,0,1,1,5.08
23,72,2880,1568,149,26,0,1,1,5.05
24,72,2880,1568,149,26,0,1,1,5.0
25,72,2880,1568,149,26,0,1,1,4.94
26,72,2880,1568,149,26,0,1,1,4.86
2,72,2880,1568,149,26,0,1,2,2.74
3,72,2880,1568,149,26,0,1,2,2.98
4,72,2880,1568,149,26,0,1,2,3.22
5,72,2880,1568,149,26,0,1,2,3.43
6,72,2880,1568,149,26,0,1,2,3.64
7,72,2880,1568,149,26,0,1,2,3.82
8,72,2880,1568,149,26,0,1,2,4.0
