bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,pred
13,72,2880,1568,77,30,0,1,3,4.14
14,72,2880,1568,77,30,0,1,3,4.16
15,72,2880,1568,77,30,0,1,3,4.19
16,72,2880,1568,77,30,0,1,3,4.21
17,72,2880,1568,77,30,0,1,3,4.23
18,72,2880,1568,77,30,0,1,3,4.24
19,72,2880,1568,77,30,0,1,3,4.25
20,72,2880,1568,77,30,0,1,3,4.25
21,72,2880,1568,77,30,0,1,3,4.25
22,72,2880,1568,77,30,0,1,3,4.25
23,72,2880,1568,77,30,0,1,3,4.24
24,72,2880,1568,77,30,0,1,3,4.23
25,72,2880,1568,77,30,0,1,3,4.21
26,72,2880,1568,77,30,0,1,3,4.19
27,72,2880,1568,77,30,0,1,3,4.17
28,72,2880,1568,77,30,0,1,3,4.14
29,72,2880,1568,77,30,0,1,3,4.11
30,72,2880,1568,77,30,0,1,3,4.07
2,72,2880,1568,77,36,0,0,1,3.12
3,72,2880,1568,77,36,0,0,1,3.18
4,72,2880,1568,77,36,0,0,1,3.23
5,72,2880,1568,77,36,0,0,1,3.28
6,72,2880,1568,77,36,0,0,1,3.33
7,72,2880,1568,77,36,0,0,1,3.37
8,72,2880,1568,77,36,0,0,1,3.41
9,72,2880,1568,77,36,0,0,1,3.45
10,72,2880,1568,77,36,0,0,1,3.48
11,72,2880,1568,77,36,0,0,1,3.51
12,72,2880,1568,77,36,0,0,1,3.54
13,72,2880,1568,77,36,0,0,1,3.57
14,72,2880,1568,77,36,0,0,1,3.59
15,72,2880,1568,77,36,0,0,1,3.61
16,72,2880,1568,77,36,0,0,1,3.62
17,72,2880,1568,77,36,0,0,1,3.63
18,72,2880,1568,77,36,0,0,1,3.64
19,72,2880,1568,77,36,0,0,1,3.65
20,72,2880,1568,77,36,0,0,1,3.65
21,72,2880,1568,77,36,0,0,1,3.65
22,72,2880,1568,77,36,0,0,1,3.65
23,72,2880,1568,77,36,0,0,1,3.64
24,72,2880,1568,77,36,0,0,1,3.64
25,72,2880,1568,77,36,0,0,1,3.62
26,72,2880,1568,77,36,0,0,1,3.61
27,72,2880,1568,77,36,0,0,1,3.59
28,72,2880,1568,77,36,0,0,1,3.57
29,72,2880,1568,77,36,0,0,1,3.54
30,72,2880,1568,77,36,0,0,1,3.52
31,72,2880,1568,77,36,0,0,1,3.48
32,72,2880,1568,77,36,0,0,1,3.45
2,72,2880,1568,77,36,0,0,2,3.19
3,72,2880,1568,77,36,0,0,2,3.25
4,72,2880,1568,77,36,0,0,2,3.3
5,72,2880,1568,77,36,0,0,2,3.35
6,72,2880,1568,77,36,0,0,2,3.4
7,72,2880,1568,77,36,0,0,2,3.45
8,72,2880,1568,77,36,0,0,2,3.49
9,72,2880,1568,77,36,0,0,2,3.53
10,72,2880,1568,77,36,0,0,2,3.56
11,72,2880,1568,77,36,0,0,2,3.6
12,72,2880,1568,77,36,0,0,2,3.62
13,72,2880,1568,77,36,0,0,2,3.65
14,72,2880,1568,77,36,0,0,2,3.67
15,72,2880,1568,77,36,0,0,2,3.69
16,72,2880,1568,77,36,0,0,2,3.71
17,72,2880,1568,77,36,0,0,2,3.72
18,72,2880,1568,77,36,0,0,2,3.73
19,72,2880,1568,77,36,0,0,2,3.74
20,72,2880,1568,77,36,0,0,2,3.74
21,72,2880,1568,77,36,0,0,2,3.74
22,72,2880,1568,77,36,0,0,2,3.73
23,72,2880,1568,77,36,0,0,2,3.73
24,72,2880,1568,77,36,0,0,2,3.72
25,72,2880,1568,77,36,0,0,2,3.7
26,72,2880,1568,77,36,0,0,2,3.69
27,72,2880,1568,77,36,0,0,2,3.67
28,72,2880,1568,77,36,0,0,2,3.65
29,72,2880,1568,77,36,0,0,2,3.62
30,72,2880,1568,77,36,0,0,2,3.59
31,72,2880,1568,77,36,0,0,2,3.56
32,72,2880,1568,77,36,0,0,2,3.52
2,72,2880,1568,77,36,0,0,3,3.2
3,72,2880,1568,77,36,0,0,3,3.26
4,72,2880,1568,77,36,0,0,3,3.32
5,72,2880,1568,77,36,0,0,3,3.37
6,72,2880,1568,77,36,0,0,3,3.42
7,72,2880,1568,77,36,0,0,3,3.47
8,72,2880,1568,77,36,0,0,3,3.51
9,72,2880,1568,77,36,0,0,3,3.55
10,72,2880,1568,77,36,0,0,3,3.59
11,72,2880,1568,77,36,0,0,3,3.62
12,72,2880,1568,77,36,0,0,3,3.65
13,72,2880,1568,77,36,0,0,3,3.68
14,72,2880,1568,77,36,0,0,3,3.7
15,72,2880,1568,77,36,0,0,3,3.72
16,72,2880,1568,77,36,0,0,3,3.74
17,72,2880,1568,77,36,0,0,3,3.75
18,72,2880,1568,77,36,0,0,3,3.76
19,72,2880,1568,77,36,0,0,3,3.76
20,72,2880,1568,77,36,0,0,3,3.77
21,72,2880,1568,77,36,0,0,3,3.77
22,72,2880,1568,77,36,0,0,3,3.76
23,72,2880,1568,77,36,0,0,3,3.76
24,72,2880,1568,77,36,0,0,3,3.75
25,72,2880,1568,77,36,0,0,3,3.73
26,72,2880,1568,77,36,0,0,3,3.71
27,72,2880,1568,77,36,0,0,3,3.69
28,72,2880,1568,77,36,0,0,3,3.67
29,72,2880,1568,77,36,0,0,3,3.64
30,72,2880,1568,77,36,0,0,3,3.61
31,72,2880,1568,77,36,0,0,3,3.58
32,72,2880,1568,77,36,0,0,3,3.54
2,72,2880,1568,77,36,0,1,1,3.38
3,72,2880,1568,77,36,0,1,1,3.45
4,72,2880,1568,77,36,0,1,1,3.52
5,72,2880,1568,77,36,0,1,1,3.58
6,72,2880,1568,77,36,0,1,1,3.64
7,72,2880,1568,77,36,0,1,1,3.7
8,72,2880,1568,77,36,0,1,1,3.75
9,72,2880,1568,77,36,0,1,1,3.8
10,72,2880,1568,77,36,0,1,1,3.84
11,72,2880,1568,77,36,0,1,1,3.88
12,72,2880,1568,77,36,0,1,1,3.92
13,72,2880,1568,77,36,0,1,1,3.95
14,72,2880,1568,77,36,0,1,1,3.98
15,72,2880,1568,77,36,0,1,1,4.0
16,72,2880,1568,77,36,0,1,1,4.02
17,72,2880,1568,77,36,0,1,1,4.04
18,72,2880,1568,77,36,0,1,1,4.05
19,72,2880,1568,77,36,0,1,1,4.06
20,72,2880,1568,77,36,0,1,1,4.06
21,72,2880,1568,77,36,0,1,1,4.06
22,72,2880,1568,77,36,0,1,1,4.06
23,72,2880,1568,77,36,0,1,1,4.05
24,72,2880,1568,77,36,0,1,1,4.04
25,72,2880,1568,77,36,0,1,1,4.02
26,72,2880,1568,77,36,0,1,1,4.0
27,72,2880,1568,77,36,0,1,1,3.98
28,72,2880,1568,77,36,0,1,1,3.95
29,72,2880,1568,77,36,0,1,1,3.92
30,72,2880,1568,77,36,0,1,1,3.88
31,72,2880,1568,77,36,0,1,1,3.84
32,72,2880,1568,77,36,0,1,1,3.8
2,72,2880,1568,77,36,0,1,2,3.44
3,72,2880,1568,77,36,0,1,2,3.51
4,72,2880,1568,77,36,0,1,2,3.58
5,72,2880,1568,77,36,0,1,2,3.64
6,72,2880,1568,77,36,0,1,2,3.7
7,72,2880,1568,77,36,0,1,2,3.75
8,72,2880,1568,77,36,0,1,2,3.8
9,72,2880,1568,77,36,0,1,2,3.85
10,72,2880,1568,77,36,0,1,2,3.89
11,72,2880,1568,77,36,0,1,2,3.93
12,72,2880,1568,77,36,0,1,2,3.96
13,72,2880,1568,77,36,0,1,2,3.99
14,72,2880,1568,77,36,0,1,2,4.02
15,72,2880,1568,77,36,0,1,2,4.04
16,72,2880,1568,77,36,0,1,2,4.06
17,72,2880,1568,77,36,0,1,2,4.08
18,72,2880,1568,77,36,0,1,2,4.09
19,72,2880,1568,77,36,0,1,2,4.1
20,72,2880,1568,77,36,0,1,2,4.1
21,72,2880,1568,77,36,0,1,2,4.1
22,72,2880,1568,77,36,0,1,2,4.1
23,72,2880,1568,77,36,0,1,2,4.09
24,72,2880,1568,77,36,0,1,2,4.08
25,72,2880,1568,77,36,0,1,2,4.07
26,72,2880,1568,77,36,0,1,2,4.05
27,72,2880,1568,77,36,0,1,2,4.02
28,72,2880,1568,77,36,0,1,2,4.0
29,72,2880,1568,77,36,0,1,2,3.97
30,72,2880,1568,77,36,0,1,2,3.93
31,72,2880,1568,77,36,0,1,2,3.89
32,72,2880,1568,77,36,0,1,2,3.85
2,72,2880,1568,77,36,0,1,3,3.41
3,72,2880,1568,77,36,0,1,3,3.48
4,72,2880,1568,77,36,0,1,3,3.55
5,72,2880,1568,77,36,0,1,3,3.61
6,72,2880,1568,77,36,0,1,3,3.67
7,72,2880,1568,77,36,0,1,3,3.72
8,72,2880,1568,77,36,0,1,3,3.77
9,72,2880,1568,77,36,0,1,3,3.82
10,72,2880,1568,77,36,0,1,3,3.86
11,72,2880,1568,77,36,0,1,3,3.9
12,72,2880,1568,77,36,0,1,3,3.93
13,72,2880,1568,77,36,0,1,3,3.96
14,72,2880,1568,77,36,0,1,3,3.99
15,72,2880,1568,77,36,0,1,3,4.01
16,72,2880,1568,77,36,0,1,3,4.03
17,72,2880,1568,77,36,0,1,3,4.05
18,72,2880,1568,77,36,0,1,3,4.06
19,72,2880,1568,77,36,0,1,3,4.06
20,72,2880,1568,77,36,0,1,3,4.07
21,72,2880,1568,77,36,0,1,3,4.07
22,72,2880,1568,77,36,0,1,3,4.06
23,72,2880,1568,77,36,0,1,3,4.05
24,72,2880,1568,77,36,0,1,3,4.04
25,72,2880,1568,77,36,0,1,3,4.02
26,72,2880,1568,77,36,0,1,3,4.0
27,72,2880,1568,77,36,0,1,3,3.98
28,72,2880,1568,77,36,0,1,3,3.95
29,72,2880,1568,77,36,0,1,3,3.92
30,72,2880,1568,77,36,0,1,3,3.88
31,72,2880,1568,77,36,0,1,3,3.84
32,72,2880,1568,77,36,0,1,3,3.8
2,72,2880,1568,149,4,0,0,1,1.26
3,72,2880,1568,149,4,0,0,1,1.36
4,72,2880,1568,149,4,0,0,1,1.45
2,72,2880,1568,149,4,0,0,2,1.26
3,72,2880,1568,149,4,0,0,2,1.36
4,72,2880,1568,149,4,0,0,2,1.45
2,72,2880,1568,149,4,0,0,3,1.31
3,72,2880,1568,149,4,0,0,3,1.41
4,72,2880,1568,149,4,0,0,3,1.5
2,72,2880,1568,149,4,0,1,1,1.3
3,72,2880,1568,149,4,0,1,1,1.39
4,72,2880,1568,149,4,0,1,1,1.48
2,72,2880,1568,149,4,0,1,2,1.3
3,72,2880,1568,149,4,0,1,2,1.39
4,72,2880,1568,149,4,0,1,2,1.48
2,72,2880,1568,149,4,0,1,3,1.35
3,72,2880,1568,149,4,0,1,3,1.44
4,72,2880,1568,149,4,0,1,3,1.53
2,72,2880,1568,149,6,0,0,1,2.83
3,72,2880,1568,149,6,0,0,1,2.92
4,72,2880,1568,149,6,0,0,1,3.01
5,72,2880,1568,149,6,0,0,1,3.09
6,72,2880,1568,149,6,0,0,1,3.17
2,72,2880,1568,149,6,0,0,2,2.84
3,72,2880,1568,149,6,0,0,2,2.94
4,72,2880,1568,149,6,0,0,2,3.02
5,72,2880,1568,149,6,0,0,2,3.11
6,72,2880,1568,149,6,0,0,2,3.19
2,72,2880,1568,149,6,0,0,3,2.94
3,72,2880,1568,149,6,0,0,3,3.04
4,72,2880,1568,149,6,0,0,3,3.12
5,72,2880,1568,149,6,0,0,3,3.21
6,72,2880,1568,149,6,0,0,3,3.29
2,72,2880,1568,149,6,0,1,1,2.78
3,72,2880,1568,149,6,0,1,1,2.87
4,72,2880,1568,149,6,0,1,1,2.96
5,72,2880,1568,149,6,0,1,1,3.04
6,72,2880,1568,149,6,0,1,1,3.11
2,72,2880,1568,149,6,0,1,2,2.79
3,72,2880,1568,149,6,0,1,2,2.88
4,72,2880,1568,149,6,0,1,2,2.97
5,72,2880,1568,149,6,0,1,2,3.05
6,72,2880,1568,149,6,0,1,2,3.12
2,72,2880,1568,149,6,0,1,3,2.89
3,72,2880,1568,149,6,0,1,3,2.98
4,72,2880,1568,149,6,0,1,3,3.07
5,72,2880,1568,149,6,0,1,3,3.15
6,72,2880,1568,149,6,0,1,3,3.22
2,72,2880,1568,149,18,0,0,1,3.69
3,72,2880,1568,149,18,0,0,1,3.78
4,72,2880,1568,149,18,0,0,1,3.87
5,72,2880,1568,149,18,0,0,1,3.96
6,72,2880,1568,149,18,0,0,1,4.04
7,72,2880,1568,149,18,0,0,1,4.11
8,72,2880,1568,149,18,0,0,1,4.18
9,72,2880,1568,149,18,0,0,1,4.24
10,72,2880,1568,149,18,0,0,1,4.3
11,72,2880,1568,149,18,0,0,1,4.35
12,72,2880,1568,149,18,0,0,1,4.4
13,72,2880,1568,149,18,0,0,1,4.44
14,72,2880,1568,149,18,0,0,1,4.48
15,72,2880,1568,149,18,0,0,1,4.51
16,72,2880,1568,149,18,0,0,1,4.53
17,72,2880,1568,149,18,0,0,1,4.55
18,72,2880,1568,149,18,0,0,1,4.57
2,72,2880,1568,149,18,0,0,2,3.69
3,72,2880,1568,149,18,0,0,2,3.79
4,72,2880,1568,149,18,0,0,2,3.88
5,72,2880,1568,149,18,0,0,2,3.96
6,72,2880,1568,149,18,0,0,2,4.05
7,72,2880,1568,149,18,0,0,2,4.12
8,72,2880,1568,149,18,0,0,2,4.19
9,72,2880,1568,149,18,0,0,2,4.25
10,72,2880,1568,149,18,0,0,2,4.31
11,72,2880,1568,149,18,0,0,2,4.37
12,72,2880,1568,149,18,0,0,2,4.41
13,72,2880,1568,149,18,0,0,2,4.46
14,72,2880,1568,149,18,0,0,2,4.49
15,72,2880,1568,149,18,0,0,2,4.53
16,72,2880,1568,149,18,0,0,2,4.55
17,72,2880,1568,149,18,0,0,2,4.57
18,72,2880,1568,149,18,0,0,2,4.59
2,72,2880,1568,149,18,0,0,3,3.85
3,72,2880,1568,149,18,0,0,3,3.95
4,72,2880,1568,149,18,0,0,3,4.04
5,72,2880,1568,149,18,0,0,3,4.13
6,72,2880,1568,149,18,0,0,3,4.21
7,72,2880,1568,149,18,0,0,3,4.29
8,72,2880,1568,149,18,0,0,3,4.36
9,72,2880,1568,149,18,0,0,3,4.43
10,72,2880,1568,149,18,0,0,3,4.49
11,72,2880,1568,149,18,0,0,3,4.54
12,72,2880,1568,149,18,0,0,3,4.59
13,72,2880,1568,149,18,0,0,3,4.63
14,72,2880,1568,149,18,0,0,3,4.67
15,72,2880,1568,149,18,0,0,3,4.7
16,72,2880,1568,149,18,0,0,3,4.73
17,72,2880,1568,149,18,0,0,3,4.75
18,72,2880,1568,149,18,0,0,3,4.77
2,72,2880,1568,149,18,0,1,1,3.63
3,72,2880,1568,149,18,0,1,1,3.72
4,72,2880,1568,149,18,0,1,1,3.81
5,72,2880,1568,149,18,0,1,1,3.9
6,72,2880,1568,149,18,0,1,1,3.98
7,72,2880,1568,149,18,0,1,1,4.05
8,72,2880,1568,149,18,0,1,1,4.12
9,72,2880,1568,149,18,0,1,1,4.18
10,72,2880,1568,149,18,0,1,1,4.24
11,72,2880,1568,149,18,0,1,1,4.29
12,72,2880,1568,149,18,0,1,1,4.34
13,72,2880,1568,149,18,0,1,1,4.38
14,72,2880,1568,149,18,0,1,1,4.42
15,72,2880,1568,149,18,0,1,1,4.45
16,72,2880,1568,149,18,0,1,1,4.48
17,72,2880,1568,149,18,0,1,1,4.5
18,72,2880,1568,149,18,0,1,1,4.51
2,72,2880,1568,149,18,0,1,2,3.62
3,72,2880,1568,149,18,0,1,2,3.71
4,72,2880,1568,149,18,0,1,2,3.8
5,72,2880,1568,149,18,0,1,2,3.89
6,72,2880,1568,149,18,0,1,2,3.97
7,72,2880,1568,149,18,0,1,2,4.04
8,72,2880,1568,149,18,0,1,2,4.11
9,72,2880,1568,149,18,0,1,2,4.17
10,72,2880,1568,149,18,0,1,2,4.23
11,72,2880,1568,149,18,0,1,2,4.28
12,72,2880,1568,149,18,0,1,2,4.33
13,72,2880,1568,149,18,0,1,2,4.37
14,72,2880,1568,149,18,0,1,2,4.41
15,72,2880,1568,149,18,0,1,2,4.44
16,72,2880,1568,149,18,0,1,2,4.47
17,72,2880,1568,149,18,0,1,2,4.49
18,72,2880,1568,149,18,0,1,2,4.5
2,72,2880,1568,149,18,0,1,3,3.8
3,72,2880,1568,149,18,0,1,3,3.89
4,72,2880,1568,149,18,0,1,3,3.98
5,72,2880,1568,149,18,0,1,3,4.07
6,72,2880,1568,149,18,0,1,3,4.15
7,72,2880,1568,149,18,0,1,3,4.22
8,72,2880,1568,149,18,0,1,3,4.29
9,72,2880,1568,149,18,0,1,3,4.35
10,72,2880,1568,149,18,0,1,3,4.41
11,72,2880,1568,149,18,0,1,3,4.46
12,72,2880,1568,149,18,0,1,3,4.51
13,72,2880,1568,149,18,0,1,3,4.55
14,72,2880,1568,149,18,0,1,3,4.59
15,72,2880,1568,149,18,0,1,3,4.62
16,72,2880,1568,149,18,0,1,3,4.65
17,72,2880,1568,149,18,0,1,3,4.67
18,72,2880,1568,149,18,0,1,3,4.68
2,72,2880,1568,149,21,0,0,1,3.79
3,72,2880,1568,149,21,0,0,1,3.9
4,72,2880,1568,149,21,0,0,1,4.0
5,72,2880,1568,149,21,0,0,1,4.1
6,72,2880,1568,149,21,0,0,1,4.19
7,72,2880,1568,149,21,0,0,1,4.27
8,72,2880,1568,149,21,0,0,1,4.35
9,72,2880,1568,149,21,0,0,1,4.42
10,72,2880,1568,149,21,0,0,1,4.49
11,72,2880,1568,149,21,0,0,1,4.55
12,72,2880,1568,149,21,0,0,1,4.6
13,72,2880,1568,149,21,0,0,1,4.65
14,72,2880,1568,149,21,0,0,1,4.69
15,72,2880,1568,149,21,0,0,1,4.72
16,72,2880,1568,149,21,0,0,1,4.75
17,72,2880,1568,149,21,0,0,1,4.78
18,72,2880,1568,149,21,0,0,1,4.79
19,72,2880,1568,149,21,0,0,1,4.8
20,72,2880,1568,149,21,0,0,1,4.81
21,72,2880,1568,149,21,0,0,1,4.81
2,72,2880,1568,149,21,0,0,2,3.77
3,72,2880,1568,149,21,0,0,2,3.88
4,72,2880,1568,149,21,0,0,2,3.98
5,72,2880,1568,149,21,0,0,2,4.07
6,72,2880,1568,149,21,0,0,2,4.16
7,72,2880,1568,149,21,0,0,2,4.24
8,72,2880,1568,149,21,0,0,2,4.32
9,72,2880,1568,149,21,0,0,2,4.39
10,72,2880,1568,149,21,0,0,2,4.45
11,72,2880,1568,149,21,0,0,2,4.51
12,72,2880,1568,149,21,0,0,2,4.57
13,72,2880,1568,149,21,0,0,2,4.61
14,72,2880,1568,149,21,0,0,2,4.65
15,72,2880,1568,149,21,0,0,2,4.69
16,72,2880,1568,149,21,0,0,2,4.71
17,72,2880,1568,149,21,0,0,2,4.74
18,72,2880,1568,149,21,0,0,2,4.75
19,72,2880,1568,149,21,0,0,2,4.76
20,72,2880,1568,149,21,0,0,2,4.77
21,72,2880,1568,149,21,0,0,2,4.76
2,72,2880,1568,149,21,0,0,3,3.84
3,72,2880,1568,149,21,0,0,3,3.95
4,72,2880,1568,149,21,0,0,3,4.05
5,72,2880,1568,149,21,0,0,3,4.14
6,72,2880,1568,149,21,0,0,3,4.23
7,72,2880,1568,149,21,0,0,3,4.31
8,72,2880,1568,149,21,0,0,3,4.39
9,72,2880,1568,149,21,0,0,3,4.46
10,72,2880,1568,149,21,0,0,3,4.52
11,72,2880,1568,149,21,0,0,3,4.58
12,72,2880,1568,149,21,0,0,3,4.64
13,72,2880,1568,149,21,0,0,3,4.68
14,72,2880,1568,149,21,0,0,3,4.72
15,72,2880,1568,149,21,0,0,3,4.76
16,72,2880,1568,149,21,0,0,3,4.78
17,72,2880,1568,149,21,0,0,3,4.81
18,72,2880,1568,149,21,0,0,3,4.82
19,72,2880,1568,149,21,0,0,3,4.83
20,72,2880,1568,149,21,0,0,3,4.84
21,72,2880,1568,149,21,0,0,3,4.83
2,72,2880,1568,149,21,0,1,1,3.74
3,72,2880,1568,149,21,0,1,1,3.84
4,72,2880,1568,149,21,0,1,1,3.94
5,72,2880,1568,149,21,0,1,1,4.03
6,72,2880,1568,149,21,0,1,1,4.11
7,72,2880,1568,149,21,0,1,1,4.19
8,72,2880,1568,149,21,0,1,1,4.26
9,72,2880,1568,149,21,0,1,1,4.33
10,72,2880,1568,149,21,0,1,1,4.39
11,72,2880,1568,149,21,0,1,1,4.44
12,72,2880,1568,149,21,0,1,1,4.49
13,72,2880,1568,149,21,0,1,1,4.54
14,72,2880,1568,149,21,0,1,1,4.58
15,72,2880,1568,149,21,0,1,1,4.61
16,72,2880,1568,149,21,0,1,1,4.64
17,72,2880,1568,149,21,0,1,1,4.66
18,72,2880,1568,149,21,0,1,1,4.68
19,72,2880,1568,149,21,0,1,1,4.69
20,72,2880,1568,149,21,0,1,1,4.69
21,72,2880,1568,149,21,0,1,1,4.69
2,72,2880,1568,149,21,0,1,2,3.7
3,72,2880,1568,149,21,0,1,2,3.8
4,72,2880,1568,149,21,0,1,2,3.9
5,72,2880,1568,149,21,0,1,2,3.99
6,72,2880,1568,149,21,0,1,2,4.07
7,72,2880,1568,149,21,0,1,2,4.15
8,72,2880,1568,149,21,0,1,2,4.22
9,72,2880,1568,149,21,0,1,2,4.29
10,72,2880,1568,149,21,0,1,2,4.35
11,72,2880,1568,149,21,0,1,2,4.4
12,72,2880,1568,149,21,0,1,2,4.45
13,72,2880,1568,149,21,0,1,2,4.5
14,72,2880,1568,149,21,0,1,2,4.54
15,72,2880,1568,149,21,0,1,2,4.57
16,72,2880,1568,149,21,0,1,2,4.6
17,72,2880,1568,149,21,0,1,2,4.62
18,72,2880,1568,149,21,0,1,2,4.63
19,72,2880,1568,149,21,0,1,2,4.64
20,72,2880,1568,149,21,0,1,2,4.65
21,72,2880,1568,149,21,0,1,2,4.65
2,72,2880,1568,149,21,0,1,3,3.81
3,72,2880,1568,149,21,0,1,3,3.91
4,72,2880,1568,149,21,0,1,3,4.01
5,72,2880,1568,149,21,0,1,3,4.1
6,72,2880,1568,149,21,0,1,3,4.18
7,72,2880,1568,149,21,0,1,3,4.26
8,72,2880,1568,149,21,0,1,3,4.33
9,72,2880,1568,149,21,0,1,3,4.4
10,72,2880,1568,149,21,0,1,3,4.46
11,72,2880,1568,149,21,0,1,3,4.51
12,72,2880,1568,149,21,0,1,3,4.56
13,72,2880,1568,149,21,0,1,3,4.61
14,72,2880,1568,149,21,0,1,3,4.65
15,72,2880,1568,149,21,0,1,3,4.68
16,72,2880,1568,149,21,0,1,3,4.71
17,72,2880,1568,149,21,0,1,3,4.73
18,72,2880,1568,149,21,0,1,3,4.74
19,72,2880,1568,149,21,0,1,3,4.75
20,72,2880,1568,149,21,0,1,3,4.76
21,72,2880,1568,149,21,0,1,3,4.76
2,72,2880,1568,149,26,0,0,1,3.82
3,72,2880,1568,149,26,0,0,1,3.93
4,72,2880,1568,149,26,0,0,1,4.03
5,72,2880,1568,149,26,0,0,1,4.12
6,72,2880,1568,149,26,0,0,1,4.21
7,72,2880,1568,149,26,0,0,1,4.29
8,72,2880,1568,149,26,0,0,1,4.37
9,72,2880,1568,149,26,0,0,1,4.44
10,72,2880,1568,149,26,0,0,1,4.51
11,72,2880,1568,149,26,0,0,1,4.56
12,72,2880,1568,149,26,0,0,1,4.62
13,72,2880,1568,149,26,0,0,1,4.66
14,72,2880,1568,149,26,0,0,1,4.7
15,72,2880,1568,149,26,0,0,1,4.74
16,72,2880,1568,149,26,0,0,1,4.77
17,72,2880,1568,149,26,0,0,1,4.79
18,72,2880,1568,149,26,0,0,1,4.8
19,72,2880,1568,149,26,0,0,1,4.81
20,72,2880,1568,149,26,0,0,1,4.82
21,72,2880,1568,149,26,0,0,1,4.82
22,72,2880,1568,149,26,0,0,1,4.81
23,72,2880,1568,149,26,0,0,1,4.8
24,72,2880,1568,149,26,0,0,1,4.78
25,72,2880,1568,149,26,0,0,1,4.75
26,72,2880,1568,149,26,0,0,1,4.72
2,72,2880,1568,149,26,0,0,2,3.76
3,72,2880,1568,149,26,0,0,2,3.86
4,72,2880,1568,149,26,0,0,2,3.96
5,72,2880,1568,149,26,0,0,2,4.05
6,72,2880,1568,149,26,0,0,2,4.13
7,72,2880,1568,149,26,0,0,2,4.21
8,72,2880,1568,149,26,0,0,2,4.28
9,72,2880,1568,149,26,0,0,2,4.35
10,72,2880,1568,149,26,0,0,2,4.41
11,72,2880,1568,149,26,0,0,2,4.46
12,72,2880,1568,149,26,0,0,2,4.51
13,72,2880,1568,149,26,0,0,2,4.56
14,72,2880,1568,149,26,0,0,2,4.59
15,72,2880,1568,149,26,0,0,2,4.63
16,72,2880,1568,149,26,0,0,2,4.65
17,72,2880,1568,149,26,0,0,2,4.67
18,72,2880,1568,149,26,0,0,2,4.69
19,72,2880,1568,149,26,0,0,2,4.7
20,72,2880,1568,149,26,0,0,2,4.7
21,72,2880,1568,149,26,0,0,2,4.7
22,72,2880,1568,149,26,0,0,2,4.69
23,72,2880,1568,149,26,0,0,2,4.68
24,72,2880,1568,149,26,0,0,2,4.66
25,72,2880,1568,149,26,0,0,2,4.63
26,72,2880,1568,149,26,0,0,2,4.6
2,72,2880,1568,149,26,0,0,3,3.75
3,72,2880,1568,149,26,0,0,3,3.85
4,72,2880,1568,149,26,0,0,3,3.94
5,72,2880,1568,149,26,0,0,3,4.03
6,72,2880,1568,149,26,0,0,3,4.11
7,72,2880,1568,149,26,0,0,3,4.18
8,72,2880,1568,149,26,0,0,3,4.25
9,72,2880,1568,149,26,0,0,3,4.31
10,72,2880,1568,149,26,0,0,3,4.37
11,72,2880,1568,149,26,0,0,3,4.42
12,72,2880,1568,149,26,0,0,3,4.47
13,72,2880,1568,149,26,0,0,3,4.51
14,72,2880,1568,149,26,0,0,3,4.55
15,72,2880,1568,149,26,0,0,3,4.58
16,72,2880,1568,149,26,0,0,3,4.61
17,72,2880,1568,149,26,0,0,3,4.62
18,72,2880,1568,149,26,0,0,3,4.64
19,72,2880,1568,149,26,0,0,3,4.65
20,72,2880,1568,149,26,0,0,3,4.65
21,72,2880,1568,149,26,0,0,3,4.65
22,72,2880,1568,149,26,0,0,3,4.64
23,72,2880,1568,149,26,0,0,3,4.62
24,72,2880,1568,149,26,0,0,3,4.61
25,72,2880,1568,149,26,0,0,3,4.58
26,72,2880,1568,149,26,0,0,3,4.55
2,72,2880,1568,149,26,0,1,1,3.78
3,72,2880,1568,149,26,0,1,1,3.88
4,72,2880,1568,149,26,0,1,1,3.98
5,72,2880,1568,149,26,0,1,1,4.07
6,72,2880,1568,149,26,0,1,1,4.16
7,72,2880,1568,149,26,0,1,1,4.24
8,72,2880,1568,149,26,0,1,1,4.31
9,72,2880,1568,149,26,0,1,1,4.38
10,72,2880,1568,149,26,0,1,1,4.44
11,72,2880,1568,149,26,0,1,1,4.5
12,72,2880,1568,149,26,0,1,1,4.55
13,72,2880,1568,149,26,0,1,1,4.59
14,72,2880,1568,149,26,0,1,1,4.63
15,72,2880,1568,149,26,0,1,1,4.67
16,72,2880,1568,149,26,0,1,1,4.69
17,72,2880,1568,149,26,0,1,1,4.71
18,72,2880,1568,149,26,0,1,1,4.73
19,72,2880,1568,149,26,0,1,1,4.74
20,72,2880,1568,149,26,0,1,1,4.75
21,72,2880,1568,149,26,0,1,1,4.74
22,72,2880,1568,149,26,0,1,1,4.74
23,72,2880,1568,149,26,0,1,1,4.72
24,72,2880,1568,149,26,0,1,1,4.71
25,72,2880,1568,149,26,0,1,1,4.68
26,72,2880,1568,149,26,0,1,1,4.65
2,72,2880,1568,149,26,0,1,2,3.73
3,72,2880,1568,149,26,0,1,2,3.82
4,72,2880,1568,149,26,0,1,2,3.91
5,72,2880,1568,149,26,0,1,2,4.0
6,72,2880,1568,149,26,0,1,2,4.08
7,72,2880,1568,149,26,0,1,2,4.15
8,72,2880,1568,149,26,0,1,2,4.22
