bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,pred
10,72,2880,1568,77,30,0,1,3,4.46
11,72,2880,1568,77,30,0,1,3,4.55
12,72,2880,1568,77,30,0,1,3,4.64
13,72,2880,1568,77,30,0,1,3,4.72
14,72,2880,1568,77,30,0,1,3,4.78
15,72,2880,1568,77,30,0,1,3,4.84
16,72,2880,1568,77,30,0,1,3,4.89
17,72,2880,1568,77,30,0,1,3,4.92
18,72,2880,1568,77,30,0,1,3,4.95
19,72,2880,1568,77,30,0,1,3,4.97
20,72,2880,1568,77,30,0,1,3,4.98
21,72,2880,1568,77,30,0,1,3,4.97
22,72,2880,1568,77,30,0,1,3,4.96
23,72,2880,1568,77,30,0,1,3,4.94
24,72,2880,1568,77,30,0,1,3,4.91
25,72,2880,1568,77,30,0,1,3,4.87
26,72,2880,1568,77,30,0,1,3,4.82
27,72,2880,1568,77,30,0,1,3,4.76
28,72,2880,1568,77,30,0,1,3,4.69
29,72,2880,1568,77,30,0,1,3,4.61
30,72,2880,1568,77,30,0,1,3,4.53
2,72,2880,1568,77,36,0,0,1,3.1
3,72,2880,1568,77,36,0,0,1,3.25
4,72,2880,1568,77,36,0,0,1,3.4
5,72,2880,1568,77,36,0,0,1,3.53
6,72,2880,1568,77,36,0,0,1,3.66
7,72,2880,1568,77,36,0,0,1,3.78
8,72,2880,1568,77,36,0,0,1,3.89
9,72,2880,1568,77,36,0,0,1,3.99
10,72,2880,1568,77,36,0,0,1,4.08
11,72,2880,1568,77,36,0,0,1,4.17
12,72,2880,1568,77,36,0,0,1,4.24
13,72,2880,1568,77,36,0,0,1,4.31
14,72,2880,1568,77,36,0,0,1,4.37
15,72,2880,1568,77,36,0,0,1,4.42
16,72,2880,1568,77,36,0,0,1,4.46
17,72,2880,1568,77,36,0,0,1,4.49
18,72,2880,1568,77,36,0,0,1,4.51
19,72,2880,1568,77,36,0,0,1,4.53
20,72,2880,1568,77,36,0,0,1,4.53
21,72,2880,1568,77,36,0,0,1,4.53
22,72,2880,1568,77,36,0,0,1,4.52
23,72,2880,1568,77,36,0,0,1,4.5
24,72,2880,1568,77,36,0,0,1,4.47
25,72,2880,1568,77,36,0,0,1,4.43
26,72,2880,1568,77,36,0,0,1,4.38
27,72,2880,1568,77,36,0,0,1,4.33
28,72,2880,1568,77,36,0,0,1,4.26
29,72,2880,1568,77,36,0,0,1,4.19
30,72,2880,1568,77,36,0,0,1,4.11
31,72,2880,1568,77,36,0,0,1,4.02
32,72,2880,1568,77,36,0,0,1,3.92
2,72,2880,1568,77,36,0,0,2,3.1
3,72,2880,1568,77,36,0,0,2,3.25
4,72,2880,1568,77,36,0,0,2,3.39
5,72,2880,1568,77,36,0,0,2,3.52
6,72,2880,1568,77,36,0,0,2,3.64
7,72,2880,1568,77,36,0,0,2,3.75
8,72,2880,1568,77,36,0,0,2,3.86
9,72,2880,1568,77,36,0,0,2,3.96
10,72,2880,1568,77,36,0,0,2,4.05
11,72,2880,1568,77,36,0,0,2,4.13
12,72,2880,1568,77,36,0,0,2,4.2
13,72,2880,1568,77,36,0,0,2,4.26
14,72,2880,1568,77,36,0,0,2,4.32
15,72,2880,1568,77,36,0,0,2,4.37
16,72,2880,1568,77,36,0,0,2,4.41
17,72,2880,1568,77,36,0,0,2,4.44
18,72,2880,1568,77,36,0,0,2,4.46
19,72,2880,1568,77,36,0,0,2,4.47
20,72,2880,1568,77,36,0,0,2,4.48
21,72,2880,1568,77,36,0,0,2,4.48
22,72,2880,1568,77,36,0,0,2,4.47
23,72,2880,1568,77,36,0,0,2,4.45
24,72,2880,1568,77,36,0,0,2,4.42
25,72,2880,1568,77,36,0,0,2,4.38
26,72,2880,1568,77,36,0,0,2,4.34
27,72,2880,1568,77,36,0,0,2,4.29
28,72,2880,1568,77,36,0,0,2,4.23
29,72,2880,1568,77,36,0,0,2,4.16
30,72,2880,1568,77,36,0,0,2,4.08
31,72,2880,1568,77,36,0,0,2,3.99
32,72,2880,1568,77,36,0,0,2,3.9
2,72,2880,1568,77,36,0,0,3,3.09
3,72,2880,1568,77,36,0,0,3,3.23
4,72,2880,1568,77,36,0,0,3,3.35
5,72,2880,1568,77,36,0,0,3,3.47
6,72,2880,1568,77,36,0,0,3,3.59
7,72,2880,1568,77,36,0,0,3,3.69
8,72,2880,1568,77,36,0,0,3,3.79
9,72,2880,1568,77,36,0,0,3,3.88
10,72,2880,1568,77,36,0,0,3,3.96
11,72,2880,1568,77,36,0,0,3,4.04
12,72,2880,1568,77,36,0,0,3,4.1
13,72,2880,1568,77,36,0,0,3,4.16
14,72,2880,1568,77,36,0,0,3,4.21
15,72,2880,1568,77,36,0,0,3,4.26
16,72,2880,1568,77,36,0,0,3,4.29
17,72,2880,1568,77,36,0,0,3,4.32
18,72,2880,1568,77,36,0,0,3,4.34
19,72,2880,1568,77,36,0,0,3,4.35
20,72,2880,1568,77,36,0,0,3,4.36
21,72,2880,1568,77,36,0,0,3,4.36
22,72,2880,1568,77,36,0,0,3,4.35
23,72,2880,1568,77,36,0,0,3,4.33
24,72,2880,1568,77,36,0,0,3,4.3
25,72,2880,1568,77,36,0,0,3,4.27
26,72,2880,1568,77,36,0,0,3,4.23
27,72,2880,1568,77,36,0,0,3,4.18
28,72,2880,1568,77,36,0,0,3,4.12
29,72,2880,1568,77,36,0,0,3,4.06
30,72,2880,1568,77,36,0,0,3,3.99
31,72,2880,1568,77,36,0,0,3,3.91
32,72,2880,1568,77,36,0,0,3,3.82
2,72,2880,1568,77,36,0,1,1,3.26
3,72,2880,1568,77,36,0,1,1,3.43
4,72,2880,1568,77,36,0,1,1,3.58
5,72,2880,1568,77,36,0,1,1,3.73
6,72,2880,1568,77,36,0,1,1,3.87
7,72,2880,1568,77,36,0,1,1,4.0
8,72,2880,1568,77,36,0,1,1,4.12
9,72,2880,1568,77,36,0,1,1,4.23
10,72,2880,1568,77,36,0,1,1,4.33
11,72,2880,1568,77,36,0,1,1,4.42
12,72,2880,1568,77,36,0,1,1,4.5
13,72,2880,1568,77,36,0,1,1,4.58
14,72,2880,1568,77,36,0,1,1,4.64
15,72,2880,1568,77,36,0,1,1,4.69
16,72,2880,1568,77,36,0,1,1,4.74
17,72,2880,1568,77,36,0,1,1,4.77
18,72,2880,1568,77,36,0,1,1,4.8
19,72,2880,1568,77,36,0,1,1,4.82
20,72,2880,1568,77,36,0,1,1,4.82
21,72,2880,1568,77,36,0,1,1,4.82
22,72,2880,1568,77,36,0,1,1,4.81
23,72,2880,1568,77,36,0,1,1,4.79
24,72,2880,1568,77,36,0,1,1,4.76
25,72,2880,1568,77,36,0,1,1,4.72
26,72,2880,1568,77,36,0,1,1,4.67
27,72,2880,1568,77,36,0,1,1,4.61
28,72,2880,1568,77,36,0,1,1,4.54
29,72,2880,1568,77,36,0,1,1,4.46
30,72,2880,1568,77,36,0,1,1,4.37
31,72,2880,1568,77,36,0,1,1,4.28
32,72,2880,1568,77,36,0,1,1,4.17
2,72,2880,1568,77,36,0,1,2,3.23
3,72,2880,1568,77,36,0,1,2,3.39
4,72,2880,1568,77,36,0,1,2,3.55
5,72,2880,1568,77,36,0,1,2,3.69
6,72,2880,1568,77,36,0,1,2,3.83
7,72,2880,1568,77,36,0,1,2,3.95
8,72,2880,1568,77,36,0,1,2,4.07
9,72,2880,1568,77,36,0,1,2,4.18
10,72,2880,1568,77,36,0,1,2,4.28
11,72,2880,1568,77,36,0,1,2,4.37
12,72,2880,1568,77,36,0,1,2,4.45
13,72,2880,1568,77,36,0,1,2,4.52
14,72,2880,1568,77,36,0,1,2,4.58
15,72,2880,1568,77,36,0,1,2,4.63
16,72,2880,1568,77,36,0,1,2,4.68
17,72,2880,1568,77,36,0,1,2,4.71
18,72,2880,1568,77,36,0,1,2,4.73
19,72,2880,1568,77,36,0,1,2,4.75
20,72,2880,1568,77,36,0,1,2,4.76
21,72,2880,1568,77,36,0,1,2,4.75
22,72,2880,1568,77,36,0,1,2,4.74
23,72,2880,1568,77,36,0,1,2,4.72
24,72,2880,1568,77,36,0,1,2,4.69
25,72,2880,1568,77,36,0,1,2,4.65
26,72,2880,1568,77,36,0,1,2,4.6
27,72,2880,1568,77,36,0,1,2,4.55
28,72,2880,1568,77,36,0,1,2,4.48
29,72,2880,1568,77,36,0,1,2,4.4
30,72,2880,1568,77,36,0,1,2,4.32
31,72,2880,1568,77,36,0,1,2,4.22
32,72,2880,1568,77,36,0,1,2,4.12
2,72,2880,1568,77,36,0,1,3,3.18
3,72,2880,1568,77,36,0,1,3,3.33
4,72,2880,1568,77,36,0,1,3,3.47
5,72,2880,1568,77,36,0,1,3,3.61
6,72,2880,1568,77,36,0,1,3,3.73
7,72,2880,1568,77,36,0,1,3,3.85
8,72,2880,1568,77,36,0,1,3,3.96
9,72,2880,1568,77,36,0,1,3,4.06
10,72,2880,1568,77,36,0,1,3,4.15
11,72,2880,1568,77,36,0,1,3,4.23
12,72,2880,1568,77,36,0,1,3,4.31
13,72,2880,1568,77,36,0,1,3,4.37
14,72,2880,1568,77,36,0,1,3,4.43
15,72,2880,1568,77,36,0,1,3,4.48
16,72,2880,1568,77,36,0,1,3,4.52
17,72,2880,1568,77,36,0,1,3,4.55
18,72,2880,1568,77,36,0,1,3,4.57
19,72,2880,1568,77,36,0,1,3,4.59
20,72,2880,1568,77,36,0,1,3,4.59
21,72,2880,1568,77,36,0,1,3,4.59
22,72,2880,1568,77,36,0,1,3,4.58
23,72,2880,1568,77,36,0,1,3,4.56
24,72,2880,1568,77,36,0,1,3,4.53
25,72,2880,1568,77,36,0,1,3,4.49
26,72,2880,1568,77,36,0,1,3,4.45
27,72,2880,1568,77,36,0,1,3,4.39
28,72,2880,1568,77,36,0,1,3,4.33
29,72,2880,1568,77,36,0,1,3,4.26
30,72,2880,1568,77,36,0,1,3,4.18
31,72,2880,1568,77,36,0,1,3,4.09
32,72,2880,1568,77,36,0,1,3,3.99
2,72,2880,1568,149,4,0,0,1,1.41
3,72,2880,1568,149,4,0,0,1,1.57
4,72,2880,1568,149,4,0,0,1,1.73
2,72,2880,1568,149,4,0,0,2,1.43
3,72,2880,1568,149,4,0,0,2,1.6
4,72,2880,1568,149,4,0,0,2,1.77
2,72,2880,1568,149,4,0,0,3,1.46
3,72,2880,1568,149,4,0,0,3,1.65
4,72,2880,1568,149,4,0,0,3,1.83
2,72,2880,1568,149,4,0,1,1,1.41
3,72,2880,1568,149,4,0,1,1,1.57
4,72,2880,1568,149,4,0,1,1,1.72
2,72,2880,1568,149,4,0,1,2,1.43
3,72,2880,1568,149,4,0,1,2,1.6
4,72,2880,1568,149,4,0,1,2,1.75
2,72,2880,1568,149,4,0,1,3,1.46
3,72,2880,1568,149,4,0,1,3,1.64
4,72,2880,1568,149,4,0,1,3,1.81
2,72,2880,1568,149,6,0,0,1,2.62
3,72,2880,1568,149,6,0,0,1,2.78
4,72,2880,1568,149,6,0,0,1,2.93
5,72,2880,1568,149,6,0,0,1,3.07
6,72,2880,1568,149,6,0,0,1,3.2
2,72,2880,1568,149,6,0,0,2,2.74
3,72,2880,1568,149,6,0,0,2,2.91
4,72,2880,1568,149,6,0,0,2,3.07
5,72,2880,1568,149,6,0,0,2,3.22
6,72,2880,1568,149,6,0,0,2,3.36
2,72,2880,1568,149,6,0,0,3,2.85
3,72,2880,1568,149,6,0,0,3,3.04
4,72,2880,1568,149,6,0,0,3,3.22
5,72,2880,1568,149,6,0,0,3,3.39
6,72,2880,1568,149,6,0,0,3,3.55
2,72,2880,1568,149,6,0,1,1,2.64
3,72,2880,1568,149,6,0,1,1,2.8
4,72,2880,1568,149,6,0,1,1,2.94
5,72,2880,1568,149,6,0,1,1,3.08
6,72,2880,1568,149,6,0,1,1,3.21
2,72,2880,1568,149,6,0,1,2,2.72
3,72,2880,1568,149,6,0,1,2,2.89
4,72,2880,1568,149,6,0,1,2,3.04
5,72,2880,1568,149,6,0,1,2,3.19
6,72,2880,1568,149,6,0,1,2,3.33
2,72,2880,1568,149,6,0,1,3,2.79
3,72,2880,1568,149,6,0,1,3,2.97
4,72,2880,1568,149,6,0,1,3,3.15
5,72,2880,1568,149,6,0,1,3,3.31
6,72,2880,1568,149,6,0,1,3,3.46
2,72,2880,1568,149,18,0,0,1,2.84
3,72,2880,1568,149,18,0,0,1,3.03
4,72,2880,1568,149,18,0,0,1,3.22
5,72,2880,1568,149,18,0,0,1,3.39
6,72,2880,1568,149,18,0,0,1,3.55
7,72,2880,1568,149,18,0,0,1,3.7
8,72,2880,1568,149,18,0,0,1,3.84
9,72,2880,1568,149,18,0,0,1,3.97
10,72,2880,1568,149,18,0,0,1,4.09
11,72,2880,1568,149,18,0,0,1,4.19
12,72,2880,1568,149,18,0,0,1,4.29
13,72,2880,1568,149,18,0,0,1,4.37
14,72,2880,1568,149,18,0,0,1,4.44
15,72,2880,1568,149,18,0,0,1,4.51
16,72,2880,1568,149,18,0,0,1,4.56
17,72,2880,1568,149,18,0,0,1,4.6
18,72,2880,1568,149,18,0,0,1,4.63
2,72,2880,1568,149,18,0,0,2,2.92
3,72,2880,1568,149,18,0,0,2,3.12
4,72,2880,1568,149,18,0,0,2,3.31
5,72,2880,1568,149,18,0,0,2,3.49
6,72,2880,1568,149,18,0,0,2,3.66
7,72,2880,1568,149,18,0,0,2,3.82
8,72,2880,1568,149,18,0,0,2,3.96
9,72,2880,1568,149,18,0,0,2,4.09
10,72,2880,1568,149,18,0,0,2,4.22
11,72,2880,1568,149,18,0,0,2,4.33
12,72,2880,1568,149,18,0,0,2,4.42
13,72,2880,1568,149,18,0,0,2,4.51
14,72,2880,1568,149,18,0,0,2,4.59
15,72,2880,1568,149,18,0,0,2,4.65
16,72,2880,1568,149,18,0,0,2,4.71
17,72,2880,1568,149,18,0,0,2,4.75
18,72,2880,1568,149,18,0,0,2,4.78
2,72,2880,1568,149,18,0,0,3,3.06
3,72,2880,1568,149,18,0,0,3,3.27
4,72,2880,1568,149,18,0,0,3,3.48
5,72,2880,1568,149,18,0,0,3,3.66
6,72,2880,1568,149,18,0,0,3,3.84
7,72,2880,1568,149,18,0,0,3,4.01
8,72,2880,1568,149,18,0,0,3,4.16
9,72,2880,1568,149,18,0,0,3,4.3
10,72,2880,1568,149,18,0,0,3,4.43
11,72,2880,1568,149,18,0,0,3,4.55
12,72,2880,1568,149,18,0,0,3,4.65
13,72,2880,1568,149,18,0,0,3,4.74
14,72,2880,1568,149,18,0,0,3,4.82
15,72,2880,1568,149,18,0,0,3,4.89
16,72,2880,1568,149,18,0,0,3,4.95
17,72,2880,1568,149,18,0,0,3,4.99
18,72,2880,1568,149,18,0,0,3,5.03
2,72,2880,1568,149,18,0,1,1,2.9
3,72,2880,1568,149,18,0,1,1,3.1
4,72,2880,1568,149,18,0,1,1,3.29
5,72,2880,1568,149,18,0,1,1,3.47
6,72,2880,1568,149,18,0,1,1,3.64
7,72,2880,1568,149,18,0,1,1,3.8
8,72,2880,1568,149,18,0,1,1,3.94
9,72,2880,1568,149,18,0,1,1,4.07
10,72,2880,1568,149,18,0,1,1,4.2
11,72,2880,1568,149,18,0,1,1,4.31
12,72,2880,1568,149,18,0,1,1,4.4
13,72,2880,1568,149,18,0,1,1,4.49
14,72,2880,1568,149,18,0,1,1,4.57
15,72,2880,1568,149,18,0,1,1,4.63
16,72,2880,1568,149,18,0,1,1,4.69
17,72,2880,1568,149,18,0,1,1,4.73
18,72,2880,1568,149,18,0,1,1,4.76
2,72,2880,1568,149,18,0,1,2,2.97
3,72,2880,1568,149,18,0,1,2,3.17
4,72,2880,1568,149,18,0,1,2,3.37
5,72,2880,1568,149,18,0,1,2,3.55
6,72,2880,1568,149,18,0,1,2,3.72
7,72,2880,1568,149,18,0,1,2,3.87
8,72,2880,1568,149,18,0,1,2,4.02
9,72,2880,1568,149,18,0,1,2,4.15
10,72,2880,1568,149,18,0,1,2,4.28
11,72,2880,1568,149,18,0,1,2,4.39
12,72,2880,1568,149,18,0,1,2,4.49
13,72,2880,1568,149,18,0,1,2,4.58
14,72,2880,1568,149,18,0,1,2,4.66
15,72,2880,1568,149,18,0,1,2,4.72
16,72,2880,1568,149,18,0,1,2,4.78
17,72,2880,1568,149,18,0,1,2,4.82
18,72,2880,1568,149,18,0,1,2,4.85
2,72,2880,1568,149,18,0,1,3,3.05
3,72,2880,1568,149,18,0,1,3,3.27
4,72,2880,1568,149,18,0,1,3,3.47
5,72,2880,1568,149,18,0,1,3,3.66
6,72,2880,1568,149,18,0,1,3,3.84
7,72,2880,1568,149,18,0,1,3,4.01
8,72,2880,1568,149,18,0,1,3,4.16
9,72,2880,1568,149,18,0,1,3,4.3
10,72,2880,1568,149,18,0,1,3,4.43
11,72,2880,1568,149,18,0,1,3,4.55
12,72,2880,1568,149,18,0,1,3,4.66
13,72,2880,1568,149,18,0,1,3,4.75
14,72,2880,1568,149,18,0,1,3,4.83
15,72,2880,1568,149,18,0,1,3,4.9
16,72,2880,1568,149,18,0,1,3,4.96
17,72,2880,1568,149,18,0,1,3,5.01
18,72,2880,1568,149,18,0,1,3,5.04
2,72,2880,1568,149,21,0,0,1,2.9
3,72,2880,1568,149,21,0,0,1,3.1
4,72,2880,1568,149,21,0,0,1,3.29
5,72,2880,1568,149,21,0,0,1,3.47
6,72,2880,1568,149,21,0,0,1,3.64
7,72,2880,1568,149,21,0,0,1,3.8
8,72,2880,1568,149,21,0,0,1,3.94
9,72,2880,1568,149,21,0,0,1,4.07
10,72,2880,1568,149,21,0,0,1,4.2
11,72,2880,1568,149,21,0,0,1,4.31
12,72,2880,1568,149,21,0,0,1,4.4
13,72,2880,1568,149,21,0,0,1,4.49
14,72,2880,1568,149,21,0,0,1,4.57
15,72,2880,1568,149,21,0,0,1,4.63
16,72,2880,1568,149,21,0,0,1,4.69
17,72,2880,1568,149,21,0,0,1,4.73
18,72,2880,1568,149,21,0,0,1,4.76
19,72,2880,1568,149,21,0,0,1,4.78
20,72,2880,1568,149,21,0,0,1,4.79
21,72,2880,1568,149,21,0,0,1,4.78
2,72,2880,1568,149,21,0,0,2,2.96
3,72,2880,1568,149,21,0,0,2,3.17
4,72,2880,1568,149,21,0,0,2,3.36
5,72,2880,1568,149,21,0,0,2,3.55
6,72,2880,1568,149,21,0,0,2,3.72
7,72,2880,1568,149,21,0,0,2,3.88
8,72,2880,1568,149,21,0,0,2,4.03
9,72,2880,1568,149,21,0,0,2,4.17
10,72,2880,1568,149,21,0,0,2,4.29
11,72,2880,1568,149,21,0,0,2,4.41
12,72,2880,1568,149,21,0,0,2,4.51
13,72,2880,1568,149,21,0,0,2,4.6
14,72,2880,1568,149,21,0,0,2,4.68
15,72,2880,1568,149,21,0,0,2,4.74
16,72,2880,1568,149,21,0,0,2,4.8
17,72,2880,1568,149,21,0,0,2,4.84
18,72,2880,1568,149,21,0,0,2,4.87
19,72,2880,1568,149,21,0,0,2,4.89
20,72,2880,1568,149,21,0,0,2,4.9
21,72,2880,1568,149,21,0,0,2,4.9
2,72,2880,1568,149,21,0,0,3,3.07
3,72,2880,1568,149,21,0,0,3,3.29
4,72,2880,1568,149,21,0,0,3,3.5
5,72,2880,1568,149,21,0,0,3,3.7
6,72,2880,1568,149,21,0,0,3,3.88
7,72,2880,1568,149,21,0,0,3,4.05
8,72,2880,1568,149,21,0,0,3,4.21
9,72,2880,1568,149,21,0,0,3,4.36
10,72,2880,1568,149,21,0,0,3,4.49
11,72,2880,1568,149,21,0,0,3,4.61
12,72,2880,1568,149,21,0,0,3,4.72
13,72,2880,1568,149,21,0,0,3,4.82
14,72,2880,1568,149,21,0,0,3,4.9
15,72,2880,1568,149,21,0,0,3,4.97
16,72,2880,1568,149,21,0,0,3,5.03
17,72,2880,1568,149,21,0,0,3,5.08
18,72,2880,1568,149,21,0,0,3,5.11
19,72,2880,1568,149,21,0,0,3,5.13
20,72,2880,1568,149,21,0,0,3,5.14
21,72,2880,1568,149,21,0,0,3,5.14
2,72,2880,1568,149,21,0,1,1,2.95
3,72,2880,1568,149,21,0,1,1,3.16
4,72,2880,1568,149,21,0,1,1,3.35
5,72,2880,1568,149,21,0,1,1,3.53
6,72,2880,1568,149,21,0,1,1,3.7
7,72,2880,1568,149,21,0,1,1,3.86
8,72,2880,1568,149,21,0,1,1,4.01
9,72,2880,1568,149,21,0,1,1,4.15
10,72,2880,1568,149,21,0,1,1,4.27
11,72,2880,1568,149,21,0,1,1,4.38
12,72,2880,1568,149,21,0,1,1,4.48
13,72,2880,1568,149,21,0,1,1,4.57
14,72,2880,1568,149,21,0,1,1,4.65
15,72,2880,1568,149,21,0,1,1,4.72
16,72,2880,1568,149,21,0,1,1,4.77
17,72,2880,1568,149,21,0,1,1,4.81
18,72,2880,1568,149,21,0,1,1,4.85
19,72,2880,1568,149,21,0,1,1,4.87
20,72,2880,1568,149,21,0,1,1,4.87
21,72,2880,1568,149,21,0,1,1,4.87
2,72,2880,1568,149,21,0,1,2,2.99
3,72,2880,1568,149,21,0,1,2,3.2
4,72,2880,1568,149,21,0,1,2,3.39
5,72,2880,1568,149,21,0,1,2,3.58
6,72,2880,1568,149,21,0,1,2,3.75
7,72,2880,1568,149,21,0,1,2,3.91
8,72,2880,1568,149,21,0,1,2,4.06
9,72,2880,1568,149,21,0,1,2,4.2
10,72,2880,1568,149,21,0,1,2,4.32
11,72,2880,1568,149,21,0,1,2,4.44
12,72,2880,1568,149,21,0,1,2,4.54
13,72,2880,1568,149,21,0,1,2,4.63
14,72,2880,1568,149,21,0,1,2,4.71
15,72,2880,1568,149,21,0,1,2,4.78
16,72,2880,1568,149,21,0,1,2,4.83
17,72,2880,1568,149,21,0,1,2,4.88
18,72,2880,1568,149,21,0,1,2,4.91
19,72,2880,1568,149,21,0,1,2,4.93
20,72,2880,1568,149,21,0,1,2,4.94
21,72,2880,1568,149,21,0,1,2,4.93
2,72,2880,1568,149,21,0,1,3,3.07
3,72,2880,1568,149,21,0,1,3,3.29
4,72,2880,1568,149,21,0,1,3,3.5
5,72,2880,1568,149,21,0,1,3,3.7
6,72,2880,1568,149,21,0,1,3,3.89
7,72,2880,1568,149,21,0,1,3,4.06
8,72,2880,1568,149,21,0,1,3,4.22
9,72,2880,1568,149,21,0,1,3,4.37
10,72,2880,1568,149,21,0,1,3,4.5
11,72,2880,1568,149,21,0,1,3,4.63
12,72,2880,1568,149,21,0,1,3,4.74
13,72,2880,1568,149,21,0,1,3,4.83
14,72,2880,1568,149,21,0,1,3,4.92
15,72,2880,1568,149,21,0,1,3,4.99
16,72,2880,1568,149,21,0,1,3,5.05
17,72,2880,1568,149,21,0,1,3,5.1
18,72,2880,1568,149,21,0,1,3,5.13
19,72,2880,1568,149,21,0,1,3,5.15
20,72,2880,1568,149,21,0,1,3,5.16
21,72,2880,1568,149,21,0,1,3,5.16
2,72,2880,1568,149,26,0,0,1,2.91
3,72,2880,1568,149,26,0,0,1,3.12
4,72,2880,1568,149,26,0,0,1,3.32
5,72,2880,1568,149,26,0,0,1,3.51
6,72,2880,1568,149,26,0,0,1,3.68
7,72,2880,1568,149,26,0,0,1,3.85
8,72,2880,1568,149,26,0,0,1,4.0
9,72,2880,1568,149,26,0,0,1,4.14
10,72,2880,1568,149,26,0,0,1,4.27
11,72,2880,1568,149,26,0,0,1,4.38
12,72,2880,1568,149,26,0,0,1,4.49
13,72,2880,1568,149,26,0,0,1,4.58
14,72,2880,1568,149,26,0,0,1,4.66
15,72,2880,1568,149,26,0,0,1,4.73
16,72,2880,1568,149,26,0,0,1,4.78
17,72,2880,1568,149,26,0,0,1,4.83
18,72,2880,1568,149,26,0,0,1,4.86
19,72,2880,1568,149,26,0,0,1,4.88
20,72,2880,1568,149,26,0,0,1,4.89
21,72,2880,1568,149,26,0,0,1,4.89
22,72,2880,1568,149,26,0,0,1,4.87
23,72,2880,1568,149,26,0,0,1,4.84
24,72,2880,1568,149,26,0,0,1,4.8
25,72,2880,1568,149,26,0,0,1,4.75
26,72,2880,1568,149,26,0,0,1,4.69
2,72,2880,1568,149,26,0,0,2,2.96
3,72,2880,1568,149,26,0,0,2,3.17
4,72,2880,1568,149,26,0,0,2,3.37
5,72,2880,1568,149,26,0,0,2,3.56
6,72,2880,1568,149,26,0,0,2,3.73
7,72,2880,1568,149,26,0,0,2,3.9
8,72,2880,1568,149,26,0,0,2,4.05
9,72,2880,1568,149,26,0,0,2,4.19
10,72,2880,1568,149,26,0,0,2,4.32
11,72,2880,1568,149,26,0,0,2,4.43
12,72,2880,1568,149,26,0,0,2,4.54
13,72,2880,1568,149,26,0,0,2,4.63
14,72,2880,1568,149,26,0,0,2,4.71
15,72,2880,1568,149,26,0,0,2,4.78
16,72,2880,1568,149,26,0,0,2,4.83
17,72,2880,1568,149,26,0,0,2,4.88
18,72,2880,1568,149,26,0,0,2,4.91
19,72,2880,1568,149,26,0,0,2,4.93
20,72,2880,1568,149,26,0,0,2,4.94
21,72,2880,1568,149,26,0,0,2,4.93
22,72,2880,1568,149,26,0,0,2,4.92
23,72,2880,1568,149,26,0,0,2,4.89
24,72,2880,1568,149,26,0,0,2,4.85
25,72,2880,1568,149,26,0,0,2,4.8
26,72,2880,1568,149,26,0,0,2,4.73
2,72,2880,1568,149,26,0,0,3,3.07
3,72,2880,1568,149,26,0,0,3,3.29
4,72,2880,1568,149,26,0,0,3,3.5
5,72,2880,1568,149,26,0,0,3,3.7
6,72,2880,1568,149,26,0,0,3,3.89
7,72,2880,1568,149,26,0,0,3,4.06
8,72,2880,1568,149,26,0,0,3,4.22
9,72,2880,1568,149,26,0,0,3,4.37
10,72,2880,1568,149,26,0,0,3,4.5
11,72,2880,1568,149,26,0,0,3,4.62
12,72,2880,1568,149,26,0,0,3,4.73
13,72,2880,1568,149,26,0,0,3,4.83
14,72,2880,1568,149,26,0,0,3,4.92
15,72,2880,1568,149,26,0,0,3,4.99
16,72,2880,1568,149,26,0,0,3,5.05
17,72,2880,1568,149,26,0,0,3,5.09
18,72,2880,1568,149,26,0,0,3,5.13
19,72,2880,1568,149,26,0,0,3,5.15
20,72,2880,1568,149,26,0,0,3,5.16
21,72,2880,1568,149,26,0,0,3,5.15
22,72,2880,1568,149,26,0,0,3,5.14
23,72,2880,1568,149,26,0,0,3,5.11
24,72,2880,1568,149,26,0,0,3,5.07
25,72,2880,1568,149,26,0,0,3,5.01
26,72,2880,1568,149,26,0,0,3,4.95
2,72,2880,1568,149,26,0,1,1,2.97
3,72,2880,1568,149,26,0,1,1,3.18
4,72,2880,1568,149,26,0,1,1,3.38
5,72,2880,1568,149,26,0,1,1,3.57
6,72,2880,1568,149,26,0,1,1,3.74
7,72,2880,1568,149,26,0,1,1,3.91
8,72,2880,1568,149,26,0,1,1,4.06
9,72,2880,1568,149,26,0,1,1,4.2
10,72,2880,1568,149,26,0,1,1,4.33
11,72,2880,1568,149,26,0,1,1,4.44
12,72,2880,1568,149,26,0,1,1,4.55
13,72,2880,1568,149,26,0,1,1,4.64
14,72,2880,1568,149,26,0,1,1,4.72
15,72,2880,1568,149,26,0,1,1,4.79
16,72,2880,1568,149,26,0,1,1,4.85
17,72,2880,1568,149,26,0,1,1,4.89
18,72,2880,1568,149,26,0,1,1,4.92
19,72,2880,1568,149,26,0,1,1,4.94
20,72,2880,1568,149,26,0,1,1,4.95
21,72,2880,1568,149,26,0,1,1,4.95
22,72,2880,1568,149,26,0,1,1,4.93
23,72,2880,1568,149,26,0,1,1,4.91
24,72,2880,1568,149,26,0,1,1,4.87
25,72,2880,1568,149,26,0,1,1,4.82
26,72,2880,1568,149,26,0,1,1,4.76
2,72,2880,1568,149,26,0,1,2,3.0
3,72,2880,1568,149,26,0,1,2,3.21
4,72,2880,1568,149,26,0,1,2,3.41
5,72,2880,1568,149,26,0,1,2,3.6
